timeOpen,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,circulating-supply,marketCap_state,volatility,high_volatility,supply_increase,tags
2024-06-08 00:00:00+00:00,2024-06-08 02:01:00+00:00,2024-06-08 22:30:00+00:00,Hashflow,0.2829270656,0.2838628853,0.2642740985,0.2661473288,6889066.83,108366508.77,407167373.26878625,1,0.025927583660389164,0,0,0
2024-06-07 00:00:00+00:00,2024-06-07 05:10:00+00:00,2024-06-07 18:16:00+00:00,Hashflow,0.3112472103,0.313509576,0.2642267204,0.2829377237,9976976.8,115197990.2,407149632.4122014,1,0.05685574678108426,0,0,0
2024-06-06 00:00:00+00:00,2024-06-06 12:13:00+00:00,2024-06-06 20:04:00+00:00,Hashflow,0.3145125779,0.3235477486,0.3066421324,0.3112487581,8077499.63,126714245.02,407115664.63275146,1,0.026144683806290973,0,0,0
2024-06-05 00:00:00+00:00,2024-06-05 01:44:00+00:00,2024-06-05 14:20:00+00:00,Hashflow,0.3136652969,0.3174991954,0.3076614414,0.3145125779,7266545.43,127926674.75,406745814.7593531,1,0.06333894859225914,0,0,0
2024-06-04 00:00:00+00:00,2024-06-04 16:11:00+00:00,2024-06-04 13:02:00+00:00,Hashflow,0.2992587857,0.3164079764,0.2979347694,0.3136652969,10924544.51,127549640.92,406642501.356037,1,0.009319780064987423,0,0,0
2024-06-03 00:00:00+00:00,2024-06-03 13:48:00+00:00,2024-06-03 00:47:00+00:00,Hashflow,0.2935210401,0.3067688989,0.2907147323,0.2992587857,8127446.91,121510157.92,406037061.3206027,1,0.03057219817070939,0,0,0
2024-06-02 00:00:00+00:00,2024-06-02 06:36:00+00:00,2024-06-02 18:06:00+00:00,Hashflow,0.2941299728,0.3016477352,0.2898948548,0.293519572,6530762.63,119174619.77,406019329.3345358,1,0.0189161464436566,0,0,0
2024-06-01 00:00:00+00:00,2024-06-01 22:05:00+00:00,2024-06-01 09:33:00+00:00,Hashflow,0.2944222131,0.2966451393,0.2888639407,0.2941299728,4271085.01,119324159.72,405685141.7898068,1,0.015031454917079823,0,0,0
2024-05-31 00:00:00+00:00,2024-05-31 13:46:00+00:00,2024-05-31 00:43:00+00:00,Hashflow,0.2917692629,0.2994754302,0.2880620121,0.2944222131,7006916.18,119328898.22,405298557.34584177,1,0.0007679293448145923,0,0,0
2024-05-30 00:00:00+00:00,2024-05-30 17:40:00+00:00,2024-05-30 08:17:00+00:00,Hashflow,0.2951502552,0.3024796888,0.2849460321,0.2917692629,8452165.72,118182890.76,405056000.7087025,1,0.0070740908778197205,0,0,0
2024-05-29 00:00:00+00:00,2024-05-29 09:41:00+00:00,2024-05-29 23:59:00+00:00,Hashflow,0.3056506497,0.3135768827,0.2951009209,0.2951501793,6762600.33,119514138.37,404926531.48118895,1,0.01456522391563571,0,0,0
