timeOpen,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,circulating-supply,marketCap_state,volatility,high_volatility,supply_increase,tags
2021-01-05 00:00:00+00:00,2021-01-05 15:49:05+00:00,2021-01-05 06:16:05+00:00,Oasis Network,0.04131426,0.04785926,0.04002866,0.0440974,10338230.57,66146106.16,1500000139.6907752,0,0.04584589365218601,0,0,1
2021-01-06 00:00:00+00:00,2021-01-06 14:45:06+00:00,2021-01-06 00:56:05+00:00,Oasis Network,0.04400576,0.04999392,0.04396992,0.04740406,9289653.39,71106096.64,1500000140.0723906,0,0.005382122916125593,0,0,1
2021-01-07 00:00:00+00:00,2021-01-07 16:38:06+00:00,2021-01-07 05:16:05+00:00,Oasis Network,0.04750001,0.05459277,0.04606196,0.05086286,10956337.41,76294283.42,1499999870.6325204,0,0.001429175114359565,0,0,1
2021-01-08 00:00:00+00:00,2021-01-08 00:03:05+00:00,2021-01-08 02:40:05+00:00,Oasis Network,0.05093232,0.05099478,0.04199319,0.04538693,9383060.5,68080393.96,1499999977.0859144,0,0.12772108641045718,1,0,1
2021-01-09 00:00:00+00:00,2021-01-09 08:51:04+00:00,2021-01-09 02:02:05+00:00,Oasis Network,0.04539447,0.04876541,0.04357417,0.04712683,6654752.34,70690240.64,1499999907.4836988,0,0.10323441000317671,0,0,1
2021-01-10 00:00:00+00:00,2021-01-10 07:27:05+00:00,2021-01-10 17:45:06+00:00,Oasis Network,0.04718547,0.04978011,0.04317845,0.04474729,7129105.79,67120933.07,1499999956.8688962,0,0.06281023156235661,0,0,1
2021-01-11 00:00:00+00:00,2021-01-11 00:01:05+00:00,2021-01-11 17:07:05+00:00,Oasis Network,0.04472903,0.04478238,0.03838478,0.04144476,8020805.99,62167144.45,1500000107.371837,0,0.01648390767787709,0,0,1
2021-01-12 00:00:00+00:00,2021-01-12 10:08:05+00:00,2021-01-12 14:30:06+00:00,Oasis Network,0.04147974,0.04420042,0.0394506,0.04132016,4081699.04,61980245.6,1500000135.5270648,0,0.05006147091445006,0,0,1
2021-01-13 00:00:00+00:00,2021-01-13 19:09:06+00:00,2021-01-13 01:33:05+00:00,Oasis Network,0.04136034,0.04424602,0.03988779,0.04351304,4125012.35,65269560.87,1500000019.9940062,0,0.03965233779025767,0,0,1
2021-01-14 00:00:00+00:00,2021-01-14 09:37:06+00:00,2021-01-14 04:16:06+00:00,Oasis Network,0.04353141,0.04771393,0.04270577,0.04501763,4421301.0,67526443.23,1499999960.6820705,0,0.01307620893421037,0,0,1
